# BUSCO version is: 2.0 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /software/busco/2.0/x86_64-linux-ubuntu14.04/BUSCO.py -i /share/malooflab/Hajar/trinity-process/trinity.out/Trinity.fasta -o BUSCO_output_plant -l /home/hajaramini/embryophyta_odb9/ -m tran -c 20 -sp arabidopsis
#
# Busco id	Status	Sequence	Score	Length
EOG09360DVB	Duplicated	TRINITY_DN138654_c1_g1_i14	598.1	370
EOG09360DVB	Duplicated	TRINITY_DN138654_c1_g1_i19	598.0	370
EOG09360DVY	Duplicated	TRINITY_DN131323_c1_g1_i10	579.9	291
EOG09360DVY	Duplicated	TRINITY_DN131323_c1_g1_i3	553.1	291
EOG09360DW4	Duplicated	TRINITY_DN123867_c0_g1_i2	359.6	248
EOG09360DW4	Duplicated	TRINITY_DN123867_c0_g1_i6	360.8	250
EOG09360DW4	Duplicated	TRINITY_DN123867_c0_g2_i4	363.9	250
EOG09360DWB	Duplicated	TRINITY_DN133248_c0_g1_i4	576.8	292
EOG09360DWB	Duplicated	TRINITY_DN133248_c0_g5_i4	577.3	292
EOG09360DWB	Duplicated	TRINITY_DN133248_c0_g5_i5	577.3	292
EOG09360DWT	Duplicated	TRINITY_DN116021_c0_g1_i2	676.5	342
EOG09360DWT	Duplicated	TRINITY_DN116021_c0_g1_i4	677.0	342
EOG09360DWT	Duplicated	TRINITY_DN116021_c0_g2_i2	676.4	342
EOG09360DX3	Duplicated	TRINITY_DN125723_c1_g1_i4	682.8	329
EOG09360DX3	Duplicated	TRINITY_DN125723_c1_g1_i5	682.7	329
EOG09360DX3	Duplicated	TRINITY_DN138399_c1_g6_i2	682.2	329
EOG09360DZZ	Duplicated	TRINITY_DN135473_c0_g1_i1	656.5	307
EOG09360DZZ	Duplicated	TRINITY_DN135473_c0_g1_i11	654.7	307
EOG09360DZZ	Duplicated	TRINITY_DN135473_c0_g1_i6	655.8	307
EOG09360E00	Duplicated	TRINITY_DN127538_c0_g1_i2	474.6	269
EOG09360E00	Duplicated	TRINITY_DN127538_c0_g2_i4	448.2	259
EOG09360E12	Duplicated	TRINITY_DN111435_c0_g1_i3	287.3	242
EOG09360E12	Duplicated	TRINITY_DN111435_c0_g2_i1	287.6	243
EOG09360E3A	Duplicated	TRINITY_DN123111_c0_g1_i3	365.0	270
EOG09360E3A	Duplicated	TRINITY_DN123111_c0_g1_i5	380.4	272
EOG09360E3A	Duplicated	TRINITY_DN123111_c0_g2_i6	379.9	272
EOG09360E4D	Duplicated	TRINITY_DN136004_c1_g1_i1	536.9	279
EOG09360E4D	Duplicated	TRINITY_DN136004_c1_g1_i2	537.4	279
EOG09360E4D	Duplicated	TRINITY_DN141062_c1_g7_i4	536.9	279
EOG09360E5A	Duplicated	TRINITY_DN118766_c1_g2_i6	473.2	276
EOG09360E5A	Duplicated	TRINITY_DN118766_c1_g3_i13	469.2	275
EOG09360E5A	Duplicated	TRINITY_DN118766_c1_g3_i3	471.2	276
EOG09360E7L	Duplicated	TRINITY_DN117446_c1_g2_i5	525.7	269
EOG09360E7L	Duplicated	TRINITY_DN117446_c1_g2_i8	505.8	270
EOG09360E7L	Duplicated	TRINITY_DN117446_c1_g3_i5	525.3	269
EOG09360E9S	Duplicated	TRINITY_DN120308_c1_g2_i4	221.4	136
EOG09360E9S	Duplicated	TRINITY_DN120308_c2_g1_i4	232.8	153
EOG09360E9S	Duplicated	TRINITY_DN120308_c2_g1_i5	232.7	153
EOG09360EB9	Duplicated	TRINITY_DN138894_c2_g1_i14	392.8	291
EOG09360EB9	Duplicated	TRINITY_DN138894_c2_g1_i19	392.5	291
EOG09360EB9	Duplicated	TRINITY_DN138894_c2_g1_i3	392.2	291
EOG09360EBH	Duplicated	TRINITY_DN128240_c3_g1_i1	457.9	227
EOG09360EBH	Duplicated	TRINITY_DN128240_c3_g1_i3	456.6	227
EOG09360EBH	Duplicated	TRINITY_DN128834_c0_g1_i12	505.9	259
EOG09360EE5	Duplicated	TRINITY_DN141296_c0_g1_i1	582.5	300
EOG09360EE5	Duplicated	TRINITY_DN141296_c0_g1_i4	581.5	300
EOG09360EE5	Duplicated	TRINITY_DN141296_c0_g1_i7	580.0	300
EOG09360EEW	Duplicated	TRINITY_DN116372_c2_g2_i7	712.6	331
EOG09360EEW	Duplicated	TRINITY_DN116372_c2_g2_i8	712.8	331
EOG09360EEW	Duplicated	TRINITY_DN121048_c0_g4_i2	712.9	331
EOG09360EFD	Duplicated	TRINITY_DN125064_c7_g2_i2	566.5	293
EOG09360EFD	Duplicated	TRINITY_DN130361_c0_g1_i1	566.7	293
EOG09360EFD	Duplicated	TRINITY_DN130361_c0_g1_i2	559.9	280
EOG09360EFH	Duplicated	TRINITY_DN138389_c0_g1_i3	548.3	319
EOG09360EFH	Duplicated	TRINITY_DN138389_c0_g1_i5	549.8	321
EOG09360EFH	Duplicated	TRINITY_DN142262_c0_g2_i4	547.4	320
EOG09360EG7	Duplicated	TRINITY_DN129443_c0_g3_i1	345.5	317
EOG09360EG7	Duplicated	TRINITY_DN129443_c0_g5_i3	346.6	317
EOG09360EG7	Duplicated	TRINITY_DN129443_c0_g5_i6	343.7	283
EOG09360EIH	Duplicated	TRINITY_DN123151_c1_g1_i2	502.3	283
EOG09360EIH	Duplicated	TRINITY_DN129243_c1_g1_i1	500.1	283
EOG09360EIH	Duplicated	TRINITY_DN129243_c1_g1_i2	499.8	283
EOG09360EKU	Duplicated	TRINITY_DN126860_c0_g1_i19	420.8	290
EOG09360EKU	Duplicated	TRINITY_DN126860_c0_g1_i20	422.3	292
EOG09360EKU	Duplicated	TRINITY_DN126860_c0_g1_i21	420.8	290
EOG09360EL1	Duplicated	TRINITY_DN134172_c2_g3_i2	548.8	306
EOG09360EL1	Duplicated	TRINITY_DN136333_c0_g2_i13	550.0	306
EOG09360EL1	Duplicated	TRINITY_DN136333_c0_g2_i6	552.0	306
EOG09360ELM	Duplicated	TRINITY_DN118652_c2_g1_i1	466.4	277
EOG09360ELM	Duplicated	TRINITY_DN118652_c2_g2_i14	470.8	277
EOG09360ELM	Duplicated	TRINITY_DN118652_c2_g2_i5	471.0	277
EOG09360EM9	Duplicated	TRINITY_DN123702_c0_g3_i1	526.4	280
EOG09360EM9	Duplicated	TRINITY_DN123702_c0_g4_i1	526.2	280
EOG09360EMI	Duplicated	TRINITY_DN144268_c1_g2_i1	685.3	300
EOG09360EMI	Duplicated	TRINITY_DN144268_c1_g2_i5	683.7	300
EOG09360EMI	Duplicated	TRINITY_DN144268_c1_g2_i7	683.7	300
EOG09360EMJ	Duplicated	TRINITY_DN120554_c0_g1_i2	407.7	242
EOG09360EMJ	Duplicated	TRINITY_DN120554_c0_g1_i4	408.3	242
EOG09360EMJ	Duplicated	TRINITY_DN120554_c0_g1_i6	406.2	242
EOG09360EMK	Duplicated	TRINITY_DN118499_c0_g2_i3	448.3	283
EOG09360EMK	Duplicated	TRINITY_DN147591_c3_g3_i6	448.6	283
EOG09360EMK	Duplicated	TRINITY_DN147591_c3_g3_i8	449.0	283
EOG09360EP0	Duplicated	TRINITY_DN115755_c0_g2_i3	398.5	319
EOG09360EP0	Duplicated	TRINITY_DN115755_c0_g3_i1	390.4	320
EOG09360EP0	Duplicated	TRINITY_DN115755_c0_g3_i9	400.1	320
EOG09360EPY	Duplicated	TRINITY_DN111135_c0_g1_i4	482.8	294
EOG09360EPY	Duplicated	TRINITY_DN111135_c0_g1_i5	483.6	295
EOG09360EPY	Duplicated	TRINITY_DN111135_c0_g1_i6	483.3	294
EOG09360ES7	Duplicated	TRINITY_DN130830_c0_g4_i3	362.2	274
EOG09360ES7	Duplicated	TRINITY_DN130830_c0_g4_i5	354.3	270
EOG09360ES7	Duplicated	TRINITY_DN130830_c0_g4_i6	361.4	274
EOG09360ESZ	Duplicated	TRINITY_DN134617_c1_g2_i10	624.7	363
EOG09360ESZ	Duplicated	TRINITY_DN134617_c1_g2_i11	624.6	363
EOG09360ESZ	Duplicated	TRINITY_DN134617_c1_g2_i9	624.8	363
EOG09360ETX	Fragmented	TRINITY_DN135533_c0_g2_i1	395.9	195
EOG09360EUJ	Duplicated	TRINITY_DN142675_c0_g2_i7	552.9	300
EOG09360EUJ	Duplicated	TRINITY_DN142675_c0_g2_i8	552.9	276
EOG09360EUK	Duplicated	TRINITY_DN137264_c1_g2_i13	621.9	370
EOG09360EUK	Duplicated	TRINITY_DN137264_c1_g2_i2	548.2	336
EOG09360EUK	Duplicated	TRINITY_DN137264_c1_g2_i3	621.9	370
EOG09360EUN	Duplicated	TRINITY_DN124636_c0_g1_i2	429.9	329
EOG09360EUN	Duplicated	TRINITY_DN137051_c0_g2_i1	430.6	329
EOG09360EUN	Duplicated	TRINITY_DN137051_c0_g2_i7	431.2	329
EOG09360EV2	Duplicated	TRINITY_DN119720_c0_g2_i3	651.9	384
EOG09360EV2	Duplicated	TRINITY_DN119720_c0_g3_i1	651.9	384
EOG09360EV2	Duplicated	TRINITY_DN119720_c0_g3_i4	651.6	384
EOG09360EW1	Duplicated	TRINITY_DN134443_c3_g3_i1	261.7	171
EOG09360EW1	Duplicated	TRINITY_DN134443_c3_g3_i3	297.5	210
EOG09360EW1	Duplicated	TRINITY_DN134443_c3_g4_i2	295.8	210
EOG09360EWV	Duplicated	TRINITY_DN123116_c0_g1_i1	549.0	419
EOG09360EWV	Duplicated	TRINITY_DN123116_c0_g1_i4	622.6	425
EOG09360EWV	Duplicated	TRINITY_DN142688_c0_g1_i3	623.7	426
EOG09360EX7	Duplicated	TRINITY_DN116859_c3_g1_i1	638.2	313
EOG09360EX7	Duplicated	TRINITY_DN116859_c3_g1_i10	640.9	313
EOG09360EX7	Duplicated	TRINITY_DN116859_c3_g1_i6	638.4	313
EOG09360EYE	Complete	TRINITY_DN132450_c2_g3_i3	497.8	264
EOG09360EYO	Fragmented	TRINITY_DN142419_c0_g2_i1	359.6	163
EOG09360F0Y	Fragmented	TRINITY_DN134361_c1_g1_i4	547.5	252
EOG09360F1B	Duplicated	TRINITY_DN117748_c1_g1_i6	469.6	314
EOG09360F1B	Duplicated	TRINITY_DN135697_c0_g1_i3	526.4	318
EOG09360F1B	Duplicated	TRINITY_DN135697_c0_g1_i6	526.9	318
EOG09360F1R	Duplicated	TRINITY_DN127780_c0_g1_i11	324.8	243
EOG09360F1R	Duplicated	TRINITY_DN127780_c0_g1_i4	347.1	271
EOG09360F1R	Duplicated	TRINITY_DN127780_c0_g2_i13	344.7	271
EOG09360F40	Duplicated	TRINITY_DN110942_c0_g1_i5	516.1	274
EOG09360F40	Duplicated	TRINITY_DN110942_c0_g1_i5	516.4	274
EOG09360F40	Duplicated	TRINITY_DN110942_c0_g1_i7	499.0	282
EOG09360F40	Duplicated	TRINITY_DN110942_c0_g1_i7	515.4	274
EOG09360F40	Duplicated	TRINITY_DN110942_c0_g1_i9	518.1	274
EOG09360F4O	Complete	TRINITY_DN131746_c0_g1_i6	404.5	278
EOG09360F53	Duplicated	TRINITY_DN148677_c1_g1_i9	590.7	357
EOG09360F53	Duplicated	TRINITY_DN148677_c1_g1_i9	592.3	357
EOG09360F56	Duplicated	TRINITY_DN118134_c5_g5_i3	456.3	248
EOG09360F56	Duplicated	TRINITY_DN132404_c0_g2_i1	447.1	240
EOG09360F69	Duplicated	TRINITY_DN126086_c0_g2_i4	372.3	259
EOG09360F69	Duplicated	TRINITY_DN126086_c0_g2_i8	372.4	259
EOG09360F69	Duplicated	TRINITY_DN131871_c4_g2_i2	372.9	259
EOG09360F6U	Duplicated	TRINITY_DN135502_c3_g1_i12	632.3	332
EOG09360F6U	Duplicated	TRINITY_DN135502_c3_g1_i22	630.0	332
EOG09360F6U	Duplicated	TRINITY_DN135502_c3_g1_i5	632.7	332
EOG09360F71	Duplicated	TRINITY_DN148072_c2_g2_i2	358.8	187
EOG09360F71	Duplicated	TRINITY_DN148072_c2_g2_i3	371.3	195
EOG09360F71	Duplicated	TRINITY_DN148072_c2_g2_i6	371.2	195
EOG09360F83	Duplicated	TRINITY_DN118993_c1_g1_i12	513.7	333
EOG09360F83	Duplicated	TRINITY_DN118993_c1_g1_i14	514.2	333
EOG09360F83	Duplicated	TRINITY_DN118993_c1_g1_i8	513.8	333
EOG09360F8D	Duplicated	TRINITY_DN127909_c0_g2_i1	364.2	300
EOG09360F8D	Duplicated	TRINITY_DN127909_c0_g2_i4	361.8	300
EOG09360F8I	Duplicated	TRINITY_DN131724_c0_g1_i10	506.7	290
EOG09360F8I	Duplicated	TRINITY_DN131724_c0_g1_i8	448.4	258
EOG09360F8Q	Complete	TRINITY_DN121598_c0_g3_i5	566.9	298
EOG09360FB1	Duplicated	TRINITY_DN127831_c0_g1_i1	532.1	329
EOG09360FB1	Duplicated	TRINITY_DN127831_c0_g2_i1	532.1	329
EOG09360FB7	Duplicated	TRINITY_DN146024_c0_g2_i1	565.1	304
EOG09360FB7	Duplicated	TRINITY_DN146024_c0_g2_i10	566.7	304
EOG09360FB7	Duplicated	TRINITY_DN146024_c0_g2_i20	565.2	304
EOG09360FBI	Duplicated	TRINITY_DN131792_c0_g1_i1	472.2	336
EOG09360FBI	Duplicated	TRINITY_DN131792_c0_g1_i8	472.2	336
EOG09360FBI	Duplicated	TRINITY_DN131792_c0_g3_i1	452.8	269
EOG09360FCX	Duplicated	TRINITY_DN126694_c1_g1_i11	614.0	288
EOG09360FCX	Duplicated	TRINITY_DN126694_c1_g1_i3	614.6	288
EOG09360FCX	Duplicated	TRINITY_DN126694_c1_g1_i7	613.8	288
EOG09360FDV	Fragmented	TRINITY_DN116084_c0_g1_i9	263.9	176
EOG09360FE1	Fragmented	TRINITY_DN147668_c2_g1_i4	428.1	228
EOG09360FIH	Duplicated	TRINITY_DN125186_c0_g1_i1	703.1	354
EOG09360FIH	Duplicated	TRINITY_DN125186_c0_g1_i3	721.9	349
EOG09360FIH	Duplicated	TRINITY_DN125186_c0_g2_i1	721.9	349
EOG09360FIO	Complete	TRINITY_DN143144_c2_g1_i2	525.7	243
EOG09360FJP	Duplicated	TRINITY_DN127030_c0_g1_i4	657.9	412
EOG09360FJP	Duplicated	TRINITY_DN130780_c1_g3_i1	656.8	412
EOG09360FJP	Duplicated	TRINITY_DN130780_c1_g3_i4	656.9	412
EOG09360FJQ	Duplicated	TRINITY_DN141761_c0_g1_i12	598.5	294
EOG09360FJQ	Duplicated	TRINITY_DN141761_c0_g1_i13	598.2	294
EOG09360FJQ	Duplicated	TRINITY_DN141761_c0_g1_i18	598.5	294
EOG09360FJY	Duplicated	TRINITY_DN132039_c0_g1_i1	528.2	274
EOG09360FJY	Duplicated	TRINITY_DN132039_c0_g1_i7	530.6	274
EOG09360FJY	Duplicated	TRINITY_DN132039_c0_g2_i2	528.4	274
EOG09360FKR	Duplicated	TRINITY_DN136294_c1_g2_i3	445.1	296
EOG09360FKR	Duplicated	TRINITY_DN136294_c1_g4_i1	446.3	296
EOG09360FKR	Duplicated	TRINITY_DN136294_c1_g4_i3	446.5	296
EOG09360FLC	Duplicated	TRINITY_DN130434_c0_g1_i2	498.3	280
EOG09360FLC	Duplicated	TRINITY_DN130434_c0_g2_i5	498.3	280
EOG09360FLC	Duplicated	TRINITY_DN130434_c0_g2_i6	498.2	280
EOG09360FM4	Duplicated	TRINITY_DN118562_c2_g1_i4	458.7	365
EOG09360FM4	Duplicated	TRINITY_DN118562_c2_g2_i2	446.6	365
EOG09360FM4	Duplicated	TRINITY_DN118562_c2_g4_i2	459.4	365
EOG09360FML	Complete	TRINITY_DN147398_c0_g3_i2	314.6	168
EOG09360FN1	Duplicated	TRINITY_DN127241_c0_g1_i16	530.5	279
EOG09360FN1	Duplicated	TRINITY_DN127241_c0_g1_i3	532.2	279
EOG09360FOF	Duplicated	TRINITY_DN117672_c0_g1_i1	278.1	530
EOG09360FOF	Duplicated	TRINITY_DN130236_c1_g3_i3	279.1	443
EOG09360FQU	Duplicated	TRINITY_DN139427_c1_g3_i8	538.4	338
EOG09360FQU	Duplicated	TRINITY_DN139427_c1_g4_i1	538.0	338
EOG09360FQU	Duplicated	TRINITY_DN139427_c1_g4_i2	538.1	338
EOG09360FR1	Duplicated	TRINITY_DN107005_c0_g1_i1	366.6	206
EOG09360FR1	Duplicated	TRINITY_DN107559_c0_g1_i1	366.2	206
EOG09360FRJ	Duplicated	TRINITY_DN138575_c0_g1_i13	433.5	229
EOG09360FRJ	Duplicated	TRINITY_DN138575_c0_g1_i16	413.1	219
EOG09360FRJ	Duplicated	TRINITY_DN138575_c0_g1_i7	413.5	219
EOG09360FU3	Duplicated	TRINITY_DN118952_c0_g1_i2	459.6	261
EOG09360FU3	Duplicated	TRINITY_DN118952_c0_g1_i4	472.0	285
EOG09360FU3	Duplicated	TRINITY_DN118952_c0_g2_i1	472.0	285
EOG09360FUF	Duplicated	TRINITY_DN139390_c0_g1_i11	467.0	309
EOG09360FUF	Duplicated	TRINITY_DN139390_c0_g1_i5	467.5	308
EOG09360FUF	Duplicated	TRINITY_DN145055_c2_g1_i5	467.0	309
EOG09360FUV	Duplicated	TRINITY_DN126123_c1_g1_i6	457.3	253
EOG09360FUV	Duplicated	TRINITY_DN126123_c1_g1_i8	468.2	256
EOG09360FUV	Duplicated	TRINITY_DN126123_c1_g3_i2	463.5	256
EOG09360FVA	Duplicated	TRINITY_DN114894_c3_g1_i1	626.6	334
EOG09360FVA	Duplicated	TRINITY_DN114894_c3_g1_i6	539.7	275
EOG09360FVB	Duplicated	TRINITY_DN116582_c2_g2_i6	468.6	299
EOG09360FVB	Duplicated	TRINITY_DN116582_c2_g4_i1	468.6	299
EOG09360FVB	Duplicated	TRINITY_DN116582_c2_g4_i3	450.0	303
EOG09360FVD	Duplicated	TRINITY_DN127487_c1_g1_i1	418.3	258
EOG09360FVD	Duplicated	TRINITY_DN127487_c1_g1_i6	432.5	242
EOG09360FVD	Duplicated	TRINITY_DN127487_c1_g2_i5	431.1	242
EOG09360FVP	Duplicated	TRINITY_DN147975_c2_g1_i3	482.5	272
EOG09360FVP	Duplicated	TRINITY_DN147975_c2_g1_i7	480.5	272
EOG09360FVP	Duplicated	TRINITY_DN148141_c2_g6_i2	482.5	272
EOG09360FWB	Duplicated	TRINITY_DN115024_c2_g3_i2	422.8	276
EOG09360FWB	Duplicated	TRINITY_DN115024_c2_g3_i4	414.7	251
EOG09360FWB	Duplicated	TRINITY_DN115024_c2_g4_i2	423.5	276
EOG09360FWE	Duplicated	TRINITY_DN132361_c3_g1_i5	556.1	275
EOG09360FWE	Duplicated	TRINITY_DN132361_c3_g3_i2	559.0	277
EOG09360FWE	Duplicated	TRINITY_DN132361_c3_g3_i8	548.5	271
EOG09360G0D	Duplicated	TRINITY_DN119272_c0_g1_i3	575.1	276
EOG09360G0D	Duplicated	TRINITY_DN119272_c0_g1_i4	575.2	276
EOG09360G0D	Duplicated	TRINITY_DN119272_c0_g2_i6	574.8	276
EOG09360G0I	Duplicated	TRINITY_DN114270_c0_g1_i3	433.9	279
EOG09360G0I	Duplicated	TRINITY_DN114270_c0_g1_i8	433.9	279
EOG09360G0I	Duplicated	TRINITY_DN114270_c0_g4_i2	433.7	279
EOG09360G0X	Duplicated	TRINITY_DN131139_c0_g1_i10	342.5	266
EOG09360G0X	Duplicated	TRINITY_DN131139_c0_g1_i4	342.6	266
EOG09360G1W	Duplicated	TRINITY_DN123254_c0_g1_i7	515.6	263
EOG09360G1W	Duplicated	TRINITY_DN123790_c1_g2_i6	515.7	263
EOG09360G1W	Duplicated	TRINITY_DN123790_c1_g2_i9	515.9	263
EOG09360G2E	Duplicated	TRINITY_DN118855_c0_g1_i10	443.4	262
EOG09360G2E	Duplicated	TRINITY_DN118855_c0_g1_i3	443.3	262
EOG09360G30	Duplicated	TRINITY_DN132848_c4_g3_i1	588.2	294
EOG09360G30	Duplicated	TRINITY_DN132848_c4_g3_i3	588.4	294
EOG09360G30	Duplicated	TRINITY_DN148062_c2_g4_i4	588.4	294
EOG09360G3S	Duplicated	TRINITY_DN137652_c0_g2_i4	485.6	296
EOG09360G3S	Duplicated	TRINITY_DN137721_c0_g2_i11	486.0	296
EOG09360G3S	Duplicated	TRINITY_DN137721_c0_g2_i13	487.0	296
EOG09360G42	Duplicated	TRINITY_DN119287_c1_g1_i14	525.1	266
EOG09360G42	Duplicated	TRINITY_DN119287_c1_g1_i4	523.6	266
EOG09360G42	Duplicated	TRINITY_DN119287_c1_g2_i1	525.8	266
EOG09360G43	Duplicated	TRINITY_DN127702_c2_g2_i3	428.7	241
EOG09360G43	Duplicated	TRINITY_DN127702_c2_g2_i6	427.5	241
EOG09360G43	Duplicated	TRINITY_DN127702_c2_g2_i7	429.0	241
EOG09360G4Y	Duplicated	TRINITY_DN130731_c0_g1_i14	434.9	256
EOG09360G4Y	Duplicated	TRINITY_DN130731_c0_g1_i36	432.9	269
EOG09360G4Y	Duplicated	TRINITY_DN130731_c0_g1_i5	476.8	282
EOG09360G5B	Duplicated	TRINITY_DN141463_c0_g1_i15	570.2	279
EOG09360G5B	Duplicated	TRINITY_DN141463_c0_g1_i17	570.1	279
EOG09360G5B	Duplicated	TRINITY_DN141463_c0_g1_i3	569.0	279
EOG09360G5I	Duplicated	TRINITY_DN116137_c0_g4_i1	358.5	255
EOG09360G5I	Duplicated	TRINITY_DN116137_c0_g4_i2	375.8	263
EOG09360G65	Duplicated	TRINITY_DN127508_c0_g2_i2	553.9	328
EOG09360G65	Duplicated	TRINITY_DN127508_c0_g2_i6	619.4	368
EOG09360G6G	Duplicated	TRINITY_DN133723_c0_g1_i9	478.6	276
EOG09360G6G	Duplicated	TRINITY_DN133723_c0_g3_i4	477.1	277
EOG09360G7Q	Duplicated	TRINITY_DN133786_c0_g1_i2	390.0	241
EOG09360G7Q	Duplicated	TRINITY_DN142447_c0_g2_i10	390.5	241
EOG09360G7Q	Duplicated	TRINITY_DN142447_c0_g2_i3	389.5	241
EOG09360G91	Complete	TRINITY_DN123382_c1_g2_i12	343.1	449
EOG09360G99	Duplicated	TRINITY_DN140147_c2_g2_i3	421.6	232
EOG09360G99	Duplicated	TRINITY_DN140147_c2_g2_i5	421.5	232
EOG09360GA9	Duplicated	TRINITY_DN139995_c3_g3_i1	428.4	231
EOG09360GA9	Duplicated	TRINITY_DN144414_c0_g1_i1	407.0	217
EOG09360GA9	Duplicated	TRINITY_DN144414_c0_g1_i9	406.3	217
EOG09360GB9	Duplicated	TRINITY_DN148000_c1_g1_i11	343.7	283
EOG09360GB9	Duplicated	TRINITY_DN148000_c1_g1_i4	343.2	283
EOG09360GB9	Duplicated	TRINITY_DN148000_c1_g2_i2	343.2	282
EOG09360GBZ	Duplicated	TRINITY_DN128327_c0_g4_i10	419.6	259
EOG09360GBZ	Duplicated	TRINITY_DN128327_c0_g4_i3	419.0	259
EOG09360GBZ	Duplicated	TRINITY_DN128327_c0_g4_i9	418.9	259
EOG09360GC2	Duplicated	TRINITY_DN110781_c0_g1_i1	574.8	331
EOG09360GC2	Duplicated	TRINITY_DN110781_c0_g1_i4	574.9	331
EOG09360GC2	Duplicated	TRINITY_DN110781_c0_g2_i4	575.1	331
EOG09360GC7	Complete	TRINITY_DN128181_c0_g1_i12	537.3	267
EOG09360GCH	Duplicated	TRINITY_DN119941_c1_g2_i12	524.1	259
EOG09360GCH	Duplicated	TRINITY_DN119941_c1_g2_i2	525.7	259
EOG09360GEM	Duplicated	TRINITY_DN115661_c2_g1_i9	475.1	266
EOG09360GEM	Duplicated	TRINITY_DN125155_c0_g1_i3	477.1	266
EOG09360GEM	Duplicated	TRINITY_DN125155_c0_g1_i6	477.0	266
EOG09360GF5	Complete	TRINITY_DN133047_c2_g2_i4	331.7	322
EOG09360GFD	Duplicated	TRINITY_DN123839_c0_g3_i1	458.4	275
EOG09360GFD	Duplicated	TRINITY_DN123839_c0_g3_i2	458.6	275
EOG09360GFV	Duplicated	TRINITY_DN130233_c0_g1_i4	491.5	289
EOG09360GFV	Duplicated	TRINITY_DN130233_c0_g1_i6	491.4	289
EOG09360GFV	Duplicated	TRINITY_DN130233_c0_g2_i4	491.4	289
EOG09360GHT	Duplicated	TRINITY_DN133040_c3_g1_i16	361.5	203
EOG09360GHT	Duplicated	TRINITY_DN133040_c3_g1_i2	361.5	203
EOG09360GHT	Duplicated	TRINITY_DN133040_c3_g1_i4	363.0	203
EOG09360GK5	Duplicated	TRINITY_DN117245_c0_g1_i26	498.6	275
EOG09360GK5	Duplicated	TRINITY_DN117245_c0_g1_i27	497.5	275
EOG09360GK5	Duplicated	TRINITY_DN117245_c0_g1_i7	448.9	245
EOG09360GKN	Duplicated	TRINITY_DN127150_c1_g1_i1	277.3	212
EOG09360GKN	Duplicated	TRINITY_DN127150_c1_g1_i7	276.7	206
EOG09360GKN	Duplicated	TRINITY_DN127150_c1_g2_i1	276.2	211
EOG09360GKU	Duplicated	TRINITY_DN117940_c0_g1_i5	314.1	225
EOG09360GKU	Duplicated	TRINITY_DN117940_c0_g1_i6	313.9	225
EOG09360GKU	Duplicated	TRINITY_DN117940_c0_g2_i6	315.9	224
EOG09360GMF	Complete	TRINITY_DN120041_c0_g2_i4	499.4	294
EOG09360GMQ	Fragmented	TRINITY_DN114000_c2_g3_i2	350.2	200
EOG09360GMU	Duplicated	TRINITY_DN137500_c0_g1_i1	377.5	260
EOG09360GMU	Duplicated	TRINITY_DN137500_c0_g1_i12	376.7	260
EOG09360GMU	Duplicated	TRINITY_DN137500_c0_g1_i9	373.0	221
EOG09360GN9	Duplicated	TRINITY_DN123165_c0_g1_i1	468.1	242
EOG09360GN9	Duplicated	TRINITY_DN123165_c0_g1_i10	467.8	242
EOG09360GN9	Duplicated	TRINITY_DN123165_c0_g1_i11	467.2	242
EOG09360GOA	Duplicated	TRINITY_DN149463_c0_g1_i3	270.1	285
EOG09360GOA	Duplicated	TRINITY_DN149463_c0_g1_i6	258.1	240
EOG09360GOA	Duplicated	TRINITY_DN149463_c0_g1_i8	269.9	285
EOG09360GOP	Duplicated	TRINITY_DN140581_c1_g1_i11	509.5	384
EOG09360GOP	Duplicated	TRINITY_DN140581_c1_g1_i7	508.4	385
EOG09360GOP	Duplicated	TRINITY_DN140581_c1_g1_i9	508.4	385
EOG09360GQJ	Fragmented	TRINITY_DN143383_c2_g2_i4	191.6	151
EOG09360GQN	Duplicated	TRINITY_DN133904_c1_g2_i5	508.5	286
EOG09360GQN	Duplicated	TRINITY_DN133904_c1_g2_i8	497.4	280
EOG09360GQN	Duplicated	TRINITY_DN133904_c1_g4_i4	508.5	286
EOG09360GQQ	Duplicated	TRINITY_DN112377_c0_g1_i1	354.1	259
EOG09360GQQ	Duplicated	TRINITY_DN112377_c0_g1_i4	354.9	259
EOG09360GQQ	Duplicated	TRINITY_DN112377_c0_g2_i1	357.7	259
EOG09360GRH	Duplicated	TRINITY_DN128729_c1_g1_i2	734.0	341
EOG09360GRH	Duplicated	TRINITY_DN128729_c1_g1_i8	732.5	341
EOG09360GRH	Duplicated	TRINITY_DN144991_c0_g2_i6	733.8	341
EOG09360GS5	Duplicated	TRINITY_DN131630_c4_g2_i3	498.0	258
EOG09360GS5	Duplicated	TRINITY_DN131630_c4_g2_i7	498.8	258
EOG09360GS5	Duplicated	TRINITY_DN131630_c4_g2_i9	499.0	258
EOG09360GTG	Duplicated	TRINITY_DN138014_c1_g1_i16	581.0	282
EOG09360GTG	Duplicated	TRINITY_DN138014_c1_g1_i4	580.8	282
EOG09360GTG	Duplicated	TRINITY_DN138014_c1_g3_i2	581.2	282
EOG09360GU0	Duplicated	TRINITY_DN117059_c0_g1_i3	503.5	271
EOG09360GU0	Duplicated	TRINITY_DN117059_c0_g2_i4	503.7	272
